speaker,gender,region,height,word,vowel,duration,F1,F2,F3,f0
jsp0,female,1,160.02,DON'T,OW,0.09,638,1153.4,3417,278.7
jsp0,female,1,160.02,ASK,AE,0.12,855.7,1401.6,3197.9,270.2
jsp0,female,1,160.02,ME,IY,0.05,518.1,2462.3,3260.1,264.5
jsp0,female,1,160.02,CARRY,AE,0.13,777.1,1889.6,2422.2,231.8
jsp0,female,1,160.02,RAG,AE,0.16,833.2,1937.6,2833.4,202.2
jsp0,female,1,160.02,THAT,AE,0.19,894,1857.8,2917.7,167.2
jsp0,female,1,160.02,CONCEIVABLY,IY,0.12,412.2,2512.8,3272.6,358.4
jsp0,female,1,160.02,SUBMARINE,IY,0.07,577.1,2539.5,3058.7,273.9
jsp0,female,1,160.02,DEFENSE,EH,0.1,653.2,1965.5,3403.5,271.9
jsp0,female,1,160.02,PROBLEM,AA,0.12,850.1,1205.5,3037.8,178.5
jsp0,female,1,160.02,CAN,AE,0.05,660.1,2202.5,3229,228.5
jsp0,female,1,160.02,BE,IY,0.05,490.2,2474.6,3066.7,232.3
jsp0,female,1,160.02,SOLVED,AA,0.13,828.7,1210.5,3006.6,242.7
jsp0,female,1,160.02,SUFFICIENT,IH,0.04,514.7,2105.9,2860.8,255.6
jsp0,female,1,160.02,FORCES,AO,0.11,503.1,937.9,2988.6,243.9
jsp0,female,1,160.02,THAT'S,AE,0.1,848.5,1891.2,2994.6,205.7
jsp0,female,1,160.02,YOUR,UH,0.05,544.8,1557.2,2084.2,259.1
jsp0,female,1,160.02,HEADACHE,EH,0.05,699.1,2133.5,3165.3,280.3
jsp0,female,1,160.02,THIS,IH,0.05,525.7,1995.3,3549.2,265.4
jsp0,female,1,160.02,PARTICULARLY,IH,0.08,630.8,2426.5,3205.4,309
jsp0,female,1,160.02,TRUE,UW,0.18,413.9,959.7,3249.5,205.9
jsp0,female,1,160.02,SELECTION,EH,0.05,698.8,1909.3,3018.8,180.4
jsp0,female,1,160.02,HAUNTED,AO,0.16,900.3,1287.7,3676,306.9
jsp0,female,1,160.02,HIT,IH,0.17,571.5,2195.3,3206.8,184
jsp0,female,1,160.02,DUE,UW,0.09,491.4,1221.2,3118.9,241.7
jsp0,female,1,160.02,TO,UW,0.1,652.5,1068.1,3167.8,216.6
jsp0,female,1,160.02,OUTSTANDING,AE,0.14,593.3,2557.6,3251.1,260.1
jsp0,female,1,160.02,AUDIO,AA,0.14,776.6,1129,3380.6,212.9
jsp0,female,1,160.02,VISUAL,IH,0.08,513,2085.7,3010.2,259.5
jsp0,female,1,160.02,EFFECTS,EH,0.17,695.4,1891.8,3056.4,79.5
jsp0,female,1,160.02,WE,IY,0.05,394.1,2488.5,3297.8,286.5
jsp0,female,1,160.02,SAW,AO,0.13,772,1226.2,2928.4,266.7
jsp0,female,1,160.02,EIGHT,EY,0.22,610.7,2630.9,3238.1,293.4
jsp0,female,1,160.02,BELOW,OW,0.1,475.7,735.8,3293.8,237
jsp0,female,1,160.02,OUR,AA,0.13,801.3,1205,2702.8,227.9
jsp0,female,1,160.02,ROOF,UW,0.12,423,832.2,3131.7,185.1
jsp0,female,1,160.02,WAS,AH,0.03,474.7,1637.5,3341.7,236.8
jsp0,female,1,160.02,TO,UW,0.1,427.5,1075.5,3089.3,212.6
jsp0,female,1,160.02,EXECUTE,EH,0.08,656.5,1935,2794.7,221.8
jsp0,female,1,160.02,HER,ER,0.11,574.6,1460.7,2247.3,221.8
jsp0,female,1,160.02,TODDLER,AA,0.17,1001.8,1436,3028,259.5
jsp0,female,1,160.02,CLAMSHELL,AE,0.11,577.2,2443.7,3231.5,260.9
jsp0,female,1,160.02,NEAR,IH,0.11,641.2,1956.3,2840.5,212.2
jsp0,female,1,160.02,CAMP,AE,0.12,803.3,1906,2958.3,246.1
jsp0,female,1,160.02,COOPERATION,EY,0.1,544.6,2456.3,2832.8,263.5
jsp0,female,1,160.02,ALONG,AO,0.1,749.2,1097.1,3266,223
jsp0,female,1,160.02,UNDERSTANDING,AE,0.16,569.9,2493.4,3221.1,225.8
jsp0,female,1,160.02,ALLEVIATE,IY,0.11,438.1,2559.5,3098.2,218.8
jsp0,female,1,160.02,DISPUTE,UW,0.1,372.8,1175.6,3064.8,175.8
kfb0,female,1,157.48,SHE,IY,0.15,483.4,2766.5,3366.6,240.4
kfb0,female,1,157.48,HAD,AE,0.12,707.9,2280.1,3223.4,235.6
kfb0,female,1,157.48,YOUR,UH,0.04,516,2158.3,2641.2,200.7
kfb0,female,1,157.48,DARK,AA,0.07,815.2,1561.4,2164.1,196.8
kfb0,female,1,157.48,SUIT,UW,0.14,430.7,2134.4,2823.9,210.4
kfb0,female,1,157.48,GREASY,IY,0.1,411.4,2658.3,3206.3,208.6
kfb0,female,1,157.48,WASH,AA,0.18,993.8,1447,2945.1,189.3
kfb0,female,1,157.48,WATER,AO,0.13,854.3,1522.2,2868.3,189.6
kfb0,female,1,157.48,ALL,AO,0.21,972.5,1388.9,3053.1,183.5
kfb0,female,1,157.48,YEAR,IH,0.06,689.2,1887.7,2335.5,168.7
kfb0,female,1,157.48,DON'T,OW,0.14,781.5,1248.8,2754.1,234.9
kfb0,female,1,157.48,ASK,AE,0.16,951,2158.4,3006.2,269.1
kfb0,female,1,157.48,ME,IY,0.11,487.8,2619.1,3250.9,247
kfb0,female,1,157.48,CARRY,AE,0.1,549.9,2147.1,2703.7,228.2
kfb0,female,1,157.48,AN,AE,0.31,769.9,1426.1,3025.4,0
kfb0,female,1,157.48,RAG,AE,0.18,738.6,2228.4,3044.4,196.3
kfb0,female,1,157.48,THAT,AE,0.17,855.3,2003,3031.9,64.5
kfb0,female,1,157.48,SHE,IY,0.09,526.9,2581.2,2991.7,259.3
kfb0,female,1,157.48,TEETH,IY,0.12,472.9,2665.1,3122.5,243.5
kfb0,female,1,157.48,GLEAMED,IY,0.2,417.2,2632.2,3229.8,199.6
kfb0,female,1,157.48,IN,IH,0.11,609.7,2316.6,3153.1,205.1
kfb0,female,1,157.48,BEAUTIFULLY,UW,0.03,444.9,2106.9,2965.6,218.9
kfb0,female,1,157.48,MODELED,AA,0.21,1107.3,1635.4,2841.6,198.9
kfb0,female,1,157.48,OLIVE,AA,0.18,1005.5,1617,2882.4,199.5
kfb0,female,1,157.48,FACE,EY,0.2,528,2577.5,3205.9,183.8
kfb0,female,1,157.48,HIS,IH,0.05,441.9,2097.6,3085.4,214.5
kfb0,female,1,157.48,LIPS,IH,0.11,705.1,1880.3,3100.8,233.1
kfb0,female,1,157.48,FELT,EH,0.1,827,1638,2933,214.9
kfb0,female,1,157.48,GLUED,UW,0.13,417.4,2052,2919.6,207.9
kfb0,female,1,157.48,TOGETHER,EH,0.15,763.8,1967.8,2881.4,184.3
kfb0,female,1,157.48,GIRLS,ER,0.19,664.5,1579.7,1973.9,228.2
kfb0,female,1,157.48,THE,AH,0.18,679.6,1345.8,3054.3,344.8
kfb0,female,1,157.48,OVERPROTECTION,EH,0.1,726.8,2122.6,2796.1,214.3
kfb0,female,1,157.48,IS,IH,0.08,448.9,2110.5,3153.5,199.5
kfb0,female,1,157.48,FAR,AA,0.13,832,1350,2564,209.1
kfb0,female,1,157.48,MORE,AO,0.07,920.5,1376.7,2635.3,207
kfb0,female,1,157.48,PERVASIVE,EY,0.16,579.2,2553.4,3229.2,196.5
kfb0,female,1,157.48,WHO,UW,0.09,555.1,1599.2,2946.7,264.8
kfb0,female,1,157.48,TOOK,UH,0.05,517.7,1975.8,2871.6,262.8
kfb0,female,1,157.48,THE,AH,0.18,766.5,2149.3,3228.3,339.3
kfb0,female,1,157.48,ESSAY,EY,0.17,565.2,2359.7,2983.8,278.2
kfb0,female,1,157.48,REFLECTS,EH,0.08,772.9,1922.4,2773.9,209.5
kfb0,female,1,157.48,VIEW,UW,0.16,481.3,1582.2,2793.5,203.2
kfb0,female,1,157.48,ABLY,EY,0.17,523.3,2514.7,3089.5,200.7
kfb0,female,1,157.48,HAVE,AE,0.12,799.5,1933.6,3150.7,269.2
kfb0,female,1,157.48,SCOOP,UW,0.11,492.5,1932,2906.4,246.7
kfb0,female,1,157.48,OF,AH,0.11,626,1637.3,3067.7,214.8
kfb0,female,1,157.48,THAT,AE,0.14,810.9,2114.5,3134.3,200.4
kfb0,female,1,157.48,EXOTIC,AA,0.16,960.2,1821.3,2995.1,203.8
kfb0,female,1,157.48,PURPLE,ER,0.13,666.8,1490.6,2007.2,220.3
kfb0,female,1,157.48,TURQUOISE,ER,0.12,602.9,1802.8,2330.9,212.8
kfb0,female,1,157.48,SHERBET,ER,0.13,582.4,1783.2,2281.3,196
kfb0,female,1,157.48,SHELL,EH,0.11,824.1,2011.7,3001.2,239.4
kfb0,female,1,157.48,SHOCK,AA,0.19,875.4,1666.1,2735.7,217.2
kfb0,female,1,157.48,CAUSED,AA,0.16,831.7,1583.1,2770.5,202.3
kfb0,female,1,157.48,SHRAPNEL,AE,0.14,867.7,1730.4,2659,203.5
kfb0,female,1,157.48,IS,IH,0.19,578.6,2177,3147.5,200.6
kfb0,female,1,157.48,SOMETIMES,AH,0.1,533.7,1455,2575.2,216.1
kfb0,female,1,157.48,CURED,UH,0.05,523.9,2016.9,2408.1,221.2
kfb0,female,1,157.48,THROUGH,UW,0.18,397.7,1762.2,2651.3,194.9
kfb0,female,1,157.48,GROUP,UW,0.04,403,1542.1,2561.7,200.6
kfb0,female,1,157.48,THERAPY,EH,0.15,585.2,2111.5,2676.7,188.8
kfb0,female,1,157.48,DOCTORS,AA,0.16,1024.7,1841.5,3005.3,208.1
kfb0,female,1,157.48,DRUGS,AH,0.16,723.9,1730.3,2782.9,192.7
kfb0,female,1,157.48,TOO,UW,0.07,414.1,1897.2,2741.5,212.8
kfb0,female,1,157.48,FREELY,IY,0.1,514.4,2384.1,3056.6,201.1
mem0,female,1,170.18,SHE,IY,0.13,399.8,2755.5,3400.3,195
mem0,female,1,170.18,HAD,AE,0.1,544.8,2268.9,3066.8,136.3
mem0,female,1,170.18,YOUR,UH,0.05,530.2,1651.7,2357.2,137.6
mem0,female,1,170.18,DARK,AA,0.14,924.9,1522.2,2566.4,142.1
mem0,female,1,170.18,SUIT,UW,0.18,326.9,1187.6,2880.9,106
mem0,female,1,170.18,IN,IH,0.09,442.4,2422.1,3008.4,0
mem0,female,1,170.18,GREASY,IY,0.07,330.6,2540.1,3018.7,157.9
mem0,female,1,170.18,WASH,AA,0.11,770.6,1198,2438.9,130.3
mem0,female,1,170.18,WATER,AO,0.1,756.9,1469.3,2243.6,113.3
mem0,female,1,170.18,ALL,AO,0.18,726.2,991.3,2566.9,121.7
mem0,female,1,170.18,YEAR,IH,0.09,533.1,1819.9,2442,72
mem0,female,1,170.18,DON'T,OW,0.15,748.7,2503.6,2943.9,149.5
mem0,female,1,170.18,ASK,AE,0.26,865.9,1806.1,2643.4,156.2
mem0,female,1,170.18,ME,IY,0.12,335.2,2701.9,3308.5,145
mem0,female,1,170.18,CARRY,AE,0.06,637.6,1869.6,2316.9,134.2
mem0,female,1,170.18,AN,AE,0.06,728.1,2043.8,2793.8,113.9
mem0,female,1,170.18,RAG,AE,0.13,706.2,1986.1,2628.1,119.6
mem0,female,1,170.18,THAT,AE,0.18,792.6,1912.9,2701.3,98.5
mem0,female,1,170.18,AS,AE,0.19,762.2,2070.7,2938.4,143.8
mem0,female,1,170.18,THESE,IY,0.14,352,2814,3568.5,173.8
mem0,female,1,170.18,MALADIES,AE,0.11,879.3,1899.6,3050.8,163.3
mem0,female,1,170.18,OVERLAP,OW,0.13,540.3,874.7,2669.8,138.2
mem0,female,1,170.18,SO,OW,0.14,698.7,2445.6,3662.3,152.7
mem0,female,1,170.18,MUST,AH,0.07,843.4,1557.3,2801.3,141.9
mem0,female,1,170.18,CURE,UH,0.1,504.2,984.1,2480.8,113.6
mem0,female,1,170.18,TO,UW,0.1,315.3,1258.1,3198.5,159.6
mem0,female,1,170.18,HIS,IH,0.05,409,2064.4,3030.7,189.8
mem0,female,1,170.18,PUZZLEMENT,AH,0.07,743.3,1509.7,2777.8,194.2
mem0,female,1,170.18,THERE,EH,0.07,517.2,2037.4,2678.6,129.3
mem0,female,1,170.18,SUDDENLY,AH,0.09,688.7,1571.7,3095.6,175.5
mem0,female,1,170.18,NO,OW,0.16,493.1,940.2,2642.5,135.8
mem0,female,1,170.18,HAZE,EY,0.26,375.1,2736.3,3371,107.5
mem0,female,1,170.18,ADD,AE,0.22,729.2,2235.2,2818.7,165.7
mem0,female,1,170.18,REMAINING,EY,0.1,487.6,2563.8,3241.1,144.9
mem0,female,1,170.18,INGREDIENTS,IY,0.05,411.1,2328.5,2998.8,138.6
mem0,female,1,170.18,AND,AE,0.1,643.1,2110.9,3005.6,0
mem0,female,1,170.18,BRING,IH,0.03,520.3,2175.4,2417.4,127
mem0,female,1,170.18,TO,UW,0.1,435.2,1015.1,2532.5,0
mem0,female,1,170.18,MANGO,AE,0.03,710.6,2173.1,3049.5,151.4
mem0,female,1,170.18,AND,AE,0.06,643.2,1892.7,2878.5,153.6
mem0,female,1,170.18,ARE,AA,0.04,740,1411.3,1763.9,131.9
mem0,female,1,170.18,IN,IH,0.06,626.2,2152.3,2971.1,141.2
mem0,female,1,170.18,BOWL,OW,0.15,579.5,905,2540.9,127.2
mem0,female,1,170.18,DO,UW,0.04,293.9,2619,3386.5,146.8
mem0,female,1,170.18,YOU,UW,0.09,344.4,1201,2964.6,169.2
mem0,female,1,170.18,HEAR,IH,0.11,510.9,2189.9,2690.5,164.6
mem0,female,1,170.18,SLEIGH,EY,0.11,472.4,2402.6,2991.5,148.3
mem0,female,1,170.18,BELLS,EH,0.09,658,1840.6,2924.7,156.2
mem0,female,1,170.18,RINGING,IH,0.03,537.2,2425,3269.3,149.4
mem0,female,1,170.18,ROCK,AA,0.04,1011.6,1744.3,2520.9,139
mem0,female,1,170.18,MUSIC,UW,0.09,465.4,2164.1,2906.7,140.2
mem0,female,1,170.18,HAS,AE,0.07,583.9,1850.1,2890.5,125.8
mem0,female,1,170.18,GREAT,EY,0.07,329.5,2405,3048,148
mem0,female,1,170.18,RHYTHM,IH,0.06,506.6,1849.3,2975.3,128.4
mem0,female,1,170.18,AN,AE,0.13,770.6,2167.9,3001.5,160.3
mem0,female,1,170.18,ADULT,AE,0.18,792.2,2052.3,2907.7,136.9
mem0,female,1,170.18,MALE,EY,0.14,481.4,2449.1,2970.1,155.3
mem0,female,1,170.18,BABOON'S,UW,0.15,329.4,1184.4,2696.1,153.6
mem0,female,1,170.18,TEETH,IY,0.17,318.3,2811.8,3525.5,148.6
mem0,female,1,170.18,ARE,AA,0.16,786.3,1566.1,2537.9,0
mem0,female,1,170.18,NOT,AA,0.16,837.8,1300.3,2784,135.5
mem0,female,1,170.18,SUITABLE,UW,0.07,480.9,1545.2,2773.3,170.9
mem0,female,1,170.18,EATING,IY,0.15,337.1,2652,3556.1,171.4
mem0,female,1,170.18,SHELLFISH,EH,0.06,710.2,1711.6,2727,143.3
mem0,female,1,170.18,REDWOODS,EH,0.03,405.1,2079.4,2954.6,149.8
mem0,female,1,170.18,SHIMMERED,IH,0.05,562.4,1968.2,2980.2,158.9
mem0,female,1,170.18,IN,IH,0.11,709.2,2236.4,3019.2,0
mem0,female,1,170.18,GLISTENING,IH,0.04,588.2,1949,2914,139.2
mem0,female,1,170.18,SUN,AH,0.14,962.3,1572,3001.7,121
sah0,female,1,175.26,SHE,IY,0.08,407.4,2559.2,3220.3,204.6
sah0,female,1,175.26,HAD,AE,0.15,803.9,1932.2,2899.8,192.5
sah0,female,1,175.26,YOUR,UH,0.04,510,2128.9,2929.4,175.8
sah0,female,1,175.26,DARK,AA,0.13,957.1,1591.4,2887,167
sah0,female,1,175.26,SUIT,UW,0.15,383.3,1842.8,2756.1,174.6
sah0,female,1,175.26,IN,IH,0.07,507,2458.1,2953,168.4
sah0,female,1,175.26,GREASY,IY,0.09,374.9,2424.5,2986.9,172.1
sah0,female,1,175.26,WASH,AA,0.13,879.5,1359.7,2764.6,169.8
sah0,female,1,175.26,WATER,AO,0.13,851.4,1505.3,2699.5,157.1
sah0,female,1,175.26,ALL,AO,0.08,794.7,1221.5,2861.2,74.9
sah0,female,1,175.26,YEAR,IH,0.05,631.2,1948.9,2959.1,0
sah0,female,1,175.26,DON'T,OW,0.1,684.4,1261.1,3027,202.6
sah0,female,1,175.26,ASK,AE,0.15,945.6,1891.9,2918.2,206.6
sah0,female,1,175.26,ME,IY,0.05,428.2,2399.6,2986.3,212.7
sah0,female,1,175.26,CARRY,AE,0.15,809.7,1866,2398.9,193.6
sah0,female,1,175.26,RAG,AE,0.18,741.9,2003.6,2871.3,175.5
sah0,female,1,175.26,THAT,AE,0.18,931.7,1901,2792.8,158.8
sah0,female,1,175.26,SCULPTOR,AH,0.11,727.6,1404.7,2973.1,187
sah0,female,1,175.26,LOOKED,UH,0.05,450.2,1627.7,2858.1,208.6
sah0,female,1,175.26,AT,AE,0.08,569.4,2124.7,2934.4,210.1
sah0,female,1,175.26,HIM,IH,0.14,604.7,2032.7,3039,174.5
sah0,female,1,175.26,BUGEYED,AH,0.14,704.7,1574.3,2923.9,184.2
sah0,female,1,175.26,AND,AE,0.12,632,2373.8,3109.3,185.7
sah0,female,1,175.26,AMAZED,EY,0.23,515,2467.3,3180.8,161.3
sah0,female,1,175.26,ANGRY,AE,0.13,759.6,2326.4,3095.9,84.2
sah0,female,1,175.26,HE,IY,0.06,408,2351.1,2804.3,205
sah0,female,1,175.26,SAY,EY,0.25,604,2378.5,3055.2,189.3
sah0,female,1,175.26,DO,UW,0.1,379.8,1948.4,2720.2,189.5
sah0,female,1,175.26,SOMETHING,AH,0.06,782.1,1420,2816.7,179.9
sah0,female,1,175.26,FOOLISH,UW,0.03,531.1,1169.3,3039.1,188.8
sah0,female,1,175.26,THIS,IH,0.05,426.9,2076.8,3100.3,209.1
sah0,female,1,175.26,BIG,IH,0.13,454.8,2422,3128.4,216.1
sah0,female,1,175.26,FLEXIBLE,EH,0.08,738.6,2008.8,2932.6,230.1
sah0,female,1,175.26,WITH,IH,0.03,515.9,1838.6,2798.6,174.2
sah0,female,1,175.26,UNCOMMON,AA,0.1,830.8,1525.7,2964.1,198.1
sah0,female,1,175.26,RANGE,EY,0.15,497.5,2476.7,2903.2,166.6
sah0,female,1,175.26,BEEN,IH,0.06,559.1,2098.3,3049.9,175.8
sah0,female,1,175.26,SUPERBLY,UW,0.05,334.7,2085.2,2920.6,175.4
sah0,female,1,175.26,DISCIPLINED,IH,0.04,532.5,1949.9,2981.5,179.1
sah0,female,1,175.26,CURIOSITY,AA,0.13,946.3,1647.2,2854.7,189.2
sah0,female,1,175.26,MEDIOCRITY,AA,0.13,892.2,1578.2,2626.6,175.9
sah0,female,1,175.26,SELDOM,EH,0.04,756,1521,2942,165.8
sah0,female,1,175.26,COEXIST,IH,0.09,588.2,1876.4,2863.3,140.8
sah0,female,1,175.26,AL,AE,0.15,832.8,1890,2890.3,197.3
sah0,female,1,175.26,RECEIVED,IY,0.21,359.8,2673.7,3325.2,177.1
sah0,female,1,175.26,A,EY,0.11,462.5,2445.4,3052.2,175
sah0,female,1,175.26,IN,IH,0.07,532.7,2174.6,3152.9,0
sah0,female,1,175.26,THE,AH,0.04,512,1427.8,2752.6,164
sah0,female,1,175.26,BIOLOGY,AA,0.08,834.2,1365.5,3088.5,177.9
sah0,female,1,175.26,AND,AE,0.04,517.6,2175.8,3061,168.6
sah0,female,1,175.26,ENGINEERING,IH,0.12,519.3,2218.8,2606.7,170.2
sah0,female,1,175.26,DEPARTMENTS,AA,0.17,919.7,1483.9,2903.5,160.1
sah0,female,1,175.26,KNOW,OW,0.15,710,1206.2,3131.1,195.2
sah0,female,1,175.26,DIDN'T,IH,0.07,387.8,2304,3019.9,193.7
sah0,female,1,175.26,MEET,IY,0.11,402.6,2687.4,3171.1,185.3
sah0,female,1,175.26,EARLY,ER,0.03,621.4,1404.6,3211.4,174.8
sah0,female,1,175.26,ENOUGH,AH,0.13,1000.6,1635.6,3082.2,148.2
sah0,female,1,175.26,EACH,IY,0.16,413.3,2653.4,3465.3,206.4
sah0,female,1,175.26,STAG,AE,0.23,736.1,2097.3,3021.4,178.4
sah0,female,1,175.26,SURELY,UH,0.04,531.6,1811.6,3813.7,178.9
sah0,female,1,175.26,BIG,IH,0.08,487.1,2386.4,2894.3,160.9
sah0,female,1,175.26,FAWN,AO,0.2,888.3,1391.1,3233.5,76.5
sah0,female,1,175.26,AN,AE,0.11,688.5,2393.5,3090.5,192.4
sah0,female,1,175.26,OFFICIAL,IH,0.05,565.8,2077.7,2889.8,197.3
sah0,female,1,175.26,DEADLINE,EH,0.14,709.7,1929.9,3102.4,184.6
sah0,female,1,175.26,CANNOT,AA,0.15,989.8,1570.2,2961,168.9
sah0,female,1,175.26,POSTPONED,OW,0.21,607.2,1181.1,3202.3,152.6
sjk1,female,1,167.64,SHE,IY,0.06,428,2582.5,3022.8,210
sjk1,female,1,167.64,HAD,AE,0.09,701.9,2109.6,2776.6,211.6
sjk1,female,1,167.64,YOUR,UH,0.04,468.3,1910.6,2419.4,198.3
sjk1,female,1,167.64,DARK,AA,0.14,830.5,1575.1,2340.4,205.8
sjk1,female,1,167.64,SUIT,UW,0.14,438.5,1979.6,2675.1,222.8
sjk1,female,1,167.64,GREASY,IY,0.07,405.2,2303.8,2632.8,200.2
sjk1,female,1,167.64,WASH,AA,0.12,822.5,1416.4,2522.4,191.5
sjk1,female,1,167.64,WATER,AO,0.14,793.2,1338.6,2606,171.7
sjk1,female,1,167.64,ALL,AO,0.12,774.4,1238.6,2634,173.1
sjk1,female,1,167.64,YEAR,IH,0.06,546.3,1891.3,2407.8,164.4
sjk1,female,1,167.64,DON'T,OW,0.09,702.8,1503.3,2662.3,212.2
sjk1,female,1,167.64,ASK,AE,0.14,839.1,1942.3,2931.4,210.5
sjk1,female,1,167.64,ME,IY,0.14,475.9,2649.6,3108.8,237
sjk1,female,1,167.64,CARRY,AE,0.15,778.1,2016.1,2621.4,204.4
sjk1,female,1,167.64,AN,AE,0.05,624.4,2162.5,2851.1,197.8
sjk1,female,1,167.64,RAG,AE,0.2,847.2,1873.9,2658.2,191.9
sjk1,female,1,167.64,THAT,AE,0.19,854.3,1843.9,2740.2,165
sjk1,female,1,167.64,COUNTRY,AH,0.08,823.4,1758.9,2990,218.9
sjk1,female,1,167.64,TO,UW,0.05,413.7,2033.6,2571.5,209.2
sjk1,female,1,167.64,MEET,IY,0.08,435.6,2419.1,2989,199
sjk1,female,1,167.64,IN,IH,0.05,560.7,2218.5,3095.2,190.5
sjk1,female,1,167.64,FACE,EY,0.1,565.7,2343.4,2918.2,183.2
sjk1,female,1,167.64,FACE,EY,0.2,585.2,2199,2856.6,163.2
sjk1,female,1,167.64,GIRL,ER,0.18,636.4,1382.5,1875.3,206.7
sjk1,female,1,167.64,NODDED,AA,0.18,812.1,1445.3,3076.5,201.7
sjk1,female,1,167.64,SOME,AH,0.07,824.3,1449.7,2939.3,223.6
sjk1,female,1,167.64,HAVE,AE,0.09,645.1,1929.4,2895.3,254.7
sjk1,female,1,167.64,WALKED,AO,0.12,843.7,1500.2,2527.8,211
sjk1,female,1,167.64,THROUGH,UW,0.03,416.7,2077.2,3205.1,213.6
sjk1,female,1,167.64,PAIN,EY,0.11,611.3,2367.6,3016.9,209.1
sjk1,female,1,167.64,SORROW,AA,0.12,777,1419.4,2519.1,203.8
sjk1,female,1,167.64,BRING,IH,0.03,504.1,2316.8,3053.6,189.1
sjk1,female,1,167.64,YOU,UW,0.11,399.2,2111.5,2760.2,200.9
sjk1,female,1,167.64,THEIR,EH,0.07,537.8,1952.6,2648,180
sjk1,female,1,167.64,MESSAGE,EH,0.05,758.4,1916.7,2823.5,184.9
sjk1,female,1,167.64,HOPE,OW,0.19,559.2,1208.6,2743.5,160
sjk1,female,1,167.64,WESTCHESTER,EH,0.06,710.5,1805.5,2670.1,218.3
sjk1,female,1,167.64,IS,IH,0.1,574.8,2043.4,2825,199.7
sjk1,female,1,167.64,IN,IH,0.05,554.2,2322.8,2972.1,190.5
sjk1,female,1,167.64,NEW,UW,0.03,423.5,2342.6,2823.6,181.4
sjk1,female,1,167.64,YORK,AO,0.14,636.5,1193.1,2556.8,166.7
sjk1,female,1,167.64,SERMON,ER,0.11,716.1,1796.9,2520.5,220.6
sjk1,female,1,167.64,EMPHASIZED,EH,0.06,750.3,1847.5,3007.7,216
sjk1,female,1,167.64,NEED,IY,0.12,427.5,2634,3018.4,206.7
sjk1,female,1,167.64,AFFIRMATIVE,ER,0.1,710.5,1660.2,2179.6,192.2
sjk1,female,1,167.64,ACTION,AE,0.18,853.8,1913.7,2737.3,180.5
sjk1,female,1,167.64,COTTAGE,AA,0.11,771.2,1517.7,2584.4,214.4
sjk1,female,1,167.64,CHEESE,IY,0.17,439.5,2562,2915.6,218.9
sjk1,female,1,167.64,WITH,IH,0.06,399.4,1950,2803,200.5
sjk1,female,1,167.64,DELICIOUS,IH,0.04,548.6,1978.9,2824.1,183.1
sjk1,female,1,167.64,HELP,EH,0.03,778.5,1547.5,3019,217.7
sjk1,female,1,167.64,CELEBRATE,EH,0.05,739.3,1625.5,2871.1,224.6
sjk1,female,1,167.64,YOUR,UH,0.03,474.2,1485,2454.5,193.5
sjk1,female,1,167.64,BROTHER'S,AH,0.06,619.4,1568.6,2858.1,187.4
sjk1,female,1,167.64,SUCCESS,EH,0.15,807.5,1749.1,2631.4,169.7
sjk1,female,1,167.64,TOOK,UH,0.04,592.3,1642.1,2463.9,303.4
sjk1,female,1,167.64,WORD,ER,0.11,551.5,1612.9,2099.9,243.5
sjk1,female,1,167.64,FOR,AO,0.08,552,1143,2100,174.8
sjk1,female,1,167.64,BUT,AH,0.06,595.1,1688.1,2827.8,185.4
sjk1,female,1,167.64,IS,IH,0.03,479.1,2088.5,2909.2,188.8
sjk1,female,1,167.64,SHE,IY,0.07,414.2,1576.5,2327.4,203.1
sjk1,female,1,167.64,REALLY,IH,0.03,657.9,1585,2733.4,200.8
sjk1,female,1,167.64,GOING,OW,0.16,672,1251.6,2628,200.4
sjk1,female,1,167.64,WITH,IH,0.04,506.7,2112,2801.2,199.7
sjk1,female,1,167.64,YOU,UW,0.05,545,1518.2,2693.1,224.5
sma0,female,1,160.02,SHE,IY,0.11,505.7,2548.6,3387.2,231.3
sma0,female,1,160.02,HAD,AE,0.17,707.1,2011.2,2783.8,235.4
sma0,female,1,160.02,YOUR,UH,0.04,570.1,1671.4,2459.8,199.8
sma0,female,1,160.02,DARK,AA,0.16,860.2,1559.4,2679.9,221.8
sma0,female,1,160.02,SUIT,UW,0.16,464.4,1159.7,2780.3,233.2
sma0,female,1,160.02,GREASY,IY,0.09,511.9,2346.8,2914.9,230
sma0,female,1,160.02,WASH,AA,0.09,652.9,1222.8,2494,218.3
sma0,female,1,160.02,WATER,AO,0.13,576.9,1088.4,2628.1,192.1
sma0,female,1,160.02,ALL,AO,0.19,641.2,1032.8,3019,200.9
sma0,female,1,160.02,YEAR,IH,0.13,578.3,1967.7,2671.8,192
sma0,female,1,160.02,DON'T,OW,0.15,467.8,1123.3,2550.3,223.4
sma0,female,1,160.02,ASK,AE,0.2,691.4,2042.6,2751.9,218.2
sma0,female,1,160.02,ME,IY,0.07,430.1,2203.7,2865.7,207.1
sma0,female,1,160.02,CARRY,AE,0.11,703.4,1716.5,2393,205.2
sma0,female,1,160.02,AN,AE,0.04,594.5,2148.6,2983.5,189.6
sma0,female,1,160.02,RAG,AE,0.16,716.1,1859.4,2519.5,199.6
sma0,female,1,160.02,THAT,AE,0.22,807.2,1882.4,2784,179.6
sma0,female,1,160.02,HE'LL,IY,0.04,586.1,1701.9,2836.9,223.9
